Symbol,SMA,EMA,MACD,ADX,RSI,ROC,OBV,MFI
APTV,67.45770009994507,75.2585631829197,1.55665933819148,27.18177436507801,56.97856586874861,26.661554699952173,-56529200.0,57.37793225032568
ARE,81.57146595001221,79.56689802482107,-0.9071334021707997,15.463446004132487,45.80938046499302,10.628662083073937,3197600.0,47.38147860942877
ATO,153.24100456237792,161.08472415701348,2.780679383763953,14.644572091757079,60.85700532961508,13.708910967688182,34267800.0,57.341397641076156
AVB,201.62624862670899,194.7716293335077,-1.1184039812031017,6.982193910889342,45.584702782278924,-8.68193899316606,-6427800.0,46.63282916998476
AVGO,248.19205032348634,294.7606995811335,4.707555265106066,22.933487236065936,59.92827476591096,39.288567975191356,764732200.0,44.45170876129866
AVY,175.32567420959472,170.7789397280952,-1.8510238987203707,14.362330770790425,44.19754381195955,-7.731657028791061,-13632100.0,40.30467164728553
AWK,137.2876421737671,139.86054367601113,0.014851500804269335,7.441283326232916,50.80125281888442,-0.3953110487105227,1165600.0,54.50728641871208
AXON,676.1675999450683,730.4736958308152,-8.908240451776805,10.291492359520214,51.08668015417427,-3.2337199019247143,33171700.0,56.757164670809516
AXP,298.8501200866699,314.0420006033085,0.8380027262791145,14.084389432749465,53.47827846158113,10.134132366283577,8159700.0,50.900960189610075
AZO,3719.6562438964843,3967.956256870993,-17.704178737461007,18.743805853357255,50.94134860285811,5.7994929691100205,3287100.0,39.55202567683443
BA,196.5334499359131,214.65631217180356,-1.2727110250792748,13.0693483372449,51.376990243010134,2.1421472327742164,271916600.0,39.23709044937147
BAC,44.90048801422119,47.85434631386227,0.1105543781175129,13.76751852009719,55.14187557752484,14.251323236930723,887250600.0,55.82123127476129
BALL,52.586715908050536,52.454418824453114,-0.7291092275965596,23.03100792001899,42.60549786076159,-8.049493684093733,-48067300.0,31.185295551174587
BAX,28.84669116973877,25.861414426589842,-0.32936157715390024,19.722671918820826,42.59348955696065,-23.289566453678955,-65176000.0,34.43070781064797
BBY,72.63151611328125,72.23626198508394,0.8573888304444353,15.137079949867713,51.934511719961016,13.1670864098689,-8586600.0,48.917539587486026
BDX,198.59846611022948,188.37951959050548,0.9339891495792187,9.936419482480495,49.731893609621316,12.901077929465043,-45725300.0,43.62508421085916
BEN,21.26964862823486,23.21691344479701,-0.2570914774826747,12.957846385903185,52.23335315632962,14.033232296093146,21044400.0,42.067673507885644
BF-B,31.256071519851684,29.43973833867743,-0.22474455729053133,6.912348990363992,45.13868317217627,-16.205969915414464,-75239900.0,31.386774217577916
BG,77.14585636138916,80.24824837615309,0.36294460085704827,7.559116156559254,50.73695464334771,4.609241718541379,-33648000.0,48.603391059494506
BIIB,135.39535011291503,138.15636721331657,3.659012061340519,15.46626855477329,54.116823763255454,14.08418583701858,-18296300.0,47.763475147244904
BK,90.03648181915283,99.31301333322669,0.5601705731620825,17.91496077278383,59.293025831245004,20.68928629675002,168981500.0,59.36837497480036
BKNG,5155.095170898438,5409.708423216611,-77.63912852342219,8.75816952609666,47.67559259504565,-5.940930991741822,5001000.0,44.23469207938975
BKR,41.999362277984616,44.00888159440615,0.7495885187090678,24.62759206840744,56.745668086052625,29.00079348263247,110654500.0,57.308023710193936
BLDR,131.48299938201905,130.43189943844718,-2.0163144022531867,9.275526303948586,48.848571108614216,20.950492718200287,-18817100.0,31.935537567651856
BLK,1013.6726431274415,1087.609060738588,12.98716780175755,14.829754861543892,57.59644031449782,20.55921520175663,8725500.0,49.745406192603916
BMY,49.87365642547607,46.64364955835396,-0.29755462931538545,8.82946309548388,46.8518312064098,-5.940852549285591,210980400.0,40.22570972849136
BR,238.53234016418457,243.28493631583947,-4.041312388833774,14.297489738283172,46.72124255278138,-2.678760753389131,3397000.0,28.014546732275193
BRK-B,491.6743994140625,491.24825464907013,2.3591920702394873,12.434054325622542,51.454314361251875,-1.2072169116946418,29880600.0,52.76067358381976
BRO,106.22714580535889,99.39102815726136,0.14377306250456456,23.84433463931668,45.778847371221026,-15.651315424617874,1101800.0,48.63453484395069
BSX,101.24940017700196,101.4453040783673,-1.7731233045100794,16.88732973963535,46.251806141194294,-6.61418787631548,19908600.0,39.81699419978147
BX,156.5723773574829,165.3093080945189,-3.128907729267212,14.869243446578658,49.23665785466954,16.43755231106525,-70804700.0,51.954339106556006
BXP,67.90295394897461,70.58593094773907,0.3376852464760276,10.768328540800178,50.96810345671238,8.248311389526798,-16718700.0,39.515061407433215
C,80.81668937683105,90.79261066969804,-0.017639699772132644,16.511625014760995,55.8248346623351,27.375776100182136,521536900.0,61.840601573343214
CAG,22.247657260894776,20.016605947483445,-0.07248499079197401,20.005478081050178,43.56680040719521,-17.22209510713697,-239917500.0,48.46473648928424
CAH,142.42868412017822,150.83802167561507,1.719981517961287,19.41430381700604,53.95522446309676,1.903191070900312,82674500.0,61.645247627323265
CARR,66.95433052062988,65.78890780137912,-1.409291626941318,24.227081748507274,42.175092100574716,-17.157956663527163,-95505400.0,33.83606618395108
CAT,375.1576168823242,420.14499952797837,17.436604201296063,27.56892823846651,64.85241099181134,45.70252623206854,30694600.0,76.15760322646801
CB,279.475945892334,279.07430926671043,2.820419352833767,10.803348596787762,51.92634097353779,-4.882282582240682,4146000.0,54.79419456712948
CBOE,222.90114051818847,235.11548511073033,0.5471274288347558,10.545785926129374,52.631977689661255,4.184334882541663,5847000.0,55.16159600657636
CBRE,139.44335006713868,150.18657411404678,-2.0007037570596538,19.888520148894923,52.229574359811316,22.398851719749846,34165400.0,37.15558504042523
CCI,96.2925197982788,98.1970659297672,-0.34170357681234975,12.23914346460726,48.53996651428425,-1.1329194047822733,35540900.0,62.47105436606263
CCL,25.331300067901612,28.312753336205013,-0.5863004298258474,14.963378803617253,51.41022817878359,20.858112389338945,343765300.0,31.406885985828275
CDNS,306.52239990234375,334.358054716492,-0.6124068234959168,16.02147959950891,53.21207557008495,19.191199153148418,33271600.0,52.646606477419944
CDW,172.1905616760254,167.841997990434,-2.895785025765548,10.882083753587883,43.50893497007442,-12.81746134689219,7197300.0,46.05355414987553
CEG,285.82420166015623,315.6204398448045,13.208208760029152,16.297244544627446,59.65053108504712,22.417137976821657,44963200.0,62.109270798741555
CF,85.48758892059327,87.75975192526188,1.0409798270659678,11.173346855715293,50.677792922801125,-4.127515310405627,47610700.0,55.920172181211704
CFG,44.36223394393921,48.38619565472015,0.46640011008079796,25.128671499754613,56.67569439859269,30.557032372696202,129624000.0,49.05676923807541
CHD,99.003390083313,93.84575366928598,-1.110931123162871,11.669920455108905,43.85713418652407,-11.247953634678654,36749800.0,46.831659973116594
CHRW,104.26720054626465,116.91665654089,1.7988467744256127,35.30180829724699,59.03116272801465,35.637222824735694,12779200.0,44.66134306861128
CHTR,344.4837487792969,308.2941455177184,0.2560075873823848,22.28855193725995,42.32053811496108,-32.87400556780761,-24322300.0,46.956622552840535
CI,302.86736038208005,300.23828392575746,2.5605889850239123,10.15649451397553,50.84947472216168,-1.8514177203993731,3593100.0,56.18507201208912
CINF,144.41437377929688,151.26990273694477,3.0060205865887326,17.06060784669329,56.624316762329265,7.892145936543393,8682400.0,64.85234659462137
CL,87.78746982574462,84.89825919459945,-1.5150622583132076,12.150341678433888,41.761119676216914,-14.85198194934606,-72337700.0,28.007198811170408
CLX,135.02846004486085,125.99187093404568,-0.668840589109891,14.457592074357489,45.65288145393212,-6.958409119787124,-11404200.0,44.611146105323165
CMCSA,33.98971508026123,33.04082816892598,-0.5939274477171637,18.481812238090697,42.14130532139446,-10.638098585028988,-20735200.0,35.26270775193657
CME,260.7339224243164,266.8708669680234,-0.1877224730642979,10.515721596871327,51.276605956750174,-6.6551529315626805,84151200.0,50.49673945324024
CMG,50.063650093078614,45.20765312749176,-0.16514479527453574,26.201658831008352,43.48996044091313,-17.957465360229808,-434506800.0,43.26943598731869
CMI,349.01642578125,380.33913263646446,8.842181165856914,34.61418753569572,60.42530250326952,35.18657193723151,23347300.0,67.56927877925075
CMS,70.17141357421875,71.33136843287123,0.45845942694390374,7.493089765470852,53.26449861011806,5.123620690787378,56491700.0,52.21648094946394
CNC,49.4085500049591,38.201217258057625,1.9814140126704345,23.777302315721045,47.67478891662228,-31.10544174798864,-81464300.0,66.49735856296647
CNP,35.80949568748474,37.41786951768286,0.35291886627420865,11.262263991382218,55.6058639243244,5.032765458815791,148257400.0,60.55210264630343
COF,197.4937763977051,211.07551155576212,-2.51649485868478,15.121101779801732,50.93750179234472,10.36953062336272,96361000.0,30.512262621783176
COIN,276.13740036010745,317.3943691533541,16.69545486198996,12.784746109263489,57.714324698571296,56.8579758776061,250998400.0,70.26548859833403
COO,78.9506499862671,72.45223419514092,0.19676556862836492,15.311913239020873,47.00642104971188,4.104477611940305,-2924900.0,46.903550639003825
COP,93.57689872741699,93.79727027208946,-0.16103829409188108,9.391936479905187,48.63113573098179,6.905608005703967,-64121400.0,39.59823767135445
COR,276.81469650268554,292.27309692508385,4.398740210492349,7.976928125318608,56.47334681266937,7.750532074757088,21028100.0,64.19262123526165
COST,970.7414556884765,957.1226006567967,-9.817033146606377,9.223370059021525,48.45714510152366,-10.659380455361989,-10150900.0,37.78908468760594
CPAY,333.5946507263184,316.57832160605057,-6.495479679006394,10.59236743074025,44.59232943018757,-9.693545040123785,-1812600.0,37.52384409088184
CPB,34.69521017074585,32.77381564222843,-0.4825479966970434,10.90161910095034,43.880153865049074,-10.560778387065838,-176188500.0,52.750512905114434
CPRT,52.919350147247314,48.64226931610533,-0.8156466718811899,20.006821405130847,41.64727669128859,-13.307083509957074,-64270600.0,26.515649499558315
CPT,111.79530643463134,109.00141183317827,-1.3423397609713703,9.500735829625397,43.998889189592916,-11.810500173125327,-4207900.0,39.775215439185246
CRL,155.01969997406005,157.6613778324054,4.283545614997593,11.44617031281337,53.923976101681724,27.473347117920376,-4939500.0,50.4275561508978
CRM,276.32497123718264,255.50922145834724,-1.4831153603327039,16.0161631792642,47.25789500193819,-5.914337407817339,38875900.0,53.2229158411087
CRWD,424.1876745605469,451.5015210746091,15.58025014483718,14.568032940935815,56.53482487183583,6.252476285141428,22476700.0,64.7263867027427
CSCO,63.05923927307129,66.21173130186601,0.5419315656015158,17.508261789429447,56.09872999454417,10.89379048143786,480093700.0,57.332492806081326
CSGP,80.6321000289917,84.77305220653894,-2.2585880518238497,12.369932609422627,44.8498556532049,5.814115369737216,24597300.0,26.70745946548825
CSX,31.96252438545227,33.46947911782585,0.7147083622868351,19.153926157542855,56.40476635350215,15.85808691822872,27350200.0,60.272574962153115
CTAS,207.71646278381348,209.8465427840937,-2.8138668710367085,17.33119855046196,41.89466466593388,-15.24081597690028,11094300.0,27.939017895197736
CTRA,25.27835750579834,24.28393723580701,-0.030815604143796804,6.653587586299817,47.9833035209401,-4.9580635139524265,88804600.0,41.56246031220385
CTSH,75.96266372680664,72.22439394793098,-0.6817828480865273,21.34223446977269,45.56706462266342,-14.14575607269235,47046600.0,54.476602878074296
CTVA,66.35212476730347,69.31626811115488,-2.2978276315030826,16.46131779867677,43.61316162222779,-11.342325828568411,3606800.0,43.9171330029923
CVS,63.68106977462769,69.17671199399891,1.4525967721471176,21.28366341713382,58.27234252262069,21.976312974954837,117825500.0,59.350394937799386
CVX,148.10303436279298,151.94619822674898,-0.8159516671473739,19.377782374178892,50.272779558128846,11.236264314371969,118562300.0,46.15451296371549
D,55.48022853851318,58.27552344251176,0.36604902331664135,12.021915962909453,54.03998730850138,7.367575173731145,111828400.0,46.94110529626449
DAL,54.190056819915775,55.82930023020299,-0.31896710291061936,12.119823608041107,53.84092108557621,23.257053160645214,10117100.0,46.984557794294425
DASH,214.43152526855468,243.1831859682367,6.290071173605725,15.375955384836578,58.30332538958913,29.442178265887577,115263900.0,64.1770482817864
DAY,61.959249877929686,63.80637393790406,0.6745016100466046,24.03746333899876,55.95157977924966,17.67129861192318,51010900.0,32.81022347161666
DD,72.68353717803956,74.4986548285443,0.8185003475392421,21.431757292503324,53.03164382697173,18.422042891562572,-25144600.0,65.56031752536595
DDOG,126.84847534179687,135.23817903500822,6.552707912298132,19.928721331431323,59.793454780461765,39.34942271194459,-53015900.0,67.02206870088236
DE,477.83921829223635,480.7063564725099,-5.855924225089041,18.750183860398643,46.26909397340202,-9.565483616074722,-11165500.0,34.317713261976536
DECK,128.48485023498534,112.74248223204803,-3.647103516090283,11.38570916556493,44.541657616207864,-5.866111357771375,-36828600.0,35.93404594438479
DELL,113.69593307495117,127.38200391565017,6.781870969248473,14.144515265189169,59.23333753411285,44.881083084844065,-71738700.0,65.92437560057607
DG,93.61458503723145,103.32851749913841,-2.5038898863965358,18.937535033437467,47.81347653654306,2.678805214511315,10020300.0,31.775075195048046
DGX,170.00468528747558,176.60330502611586,0.27664812627369884,15.783039978385382,53.09010525223471,4.973349802992644,23143400.0,52.637577259527426
DHI,138.9369275665283,154.497221929461,-1.6799327731040705,26.80666921532558,49.47726713929478,29.85207274258801,-16758600.0,42.32916224746236
DHR,204.01295936584472,200.48823795063888,2.8754571574509953,12.633713641033244,50.63886029483605,8.422088498851599,-26289500.0,45.59060429184398
DIS,109.70068477630615,113.93518807547241,-1.227164305526287,11.516588663551415,48.54360034767043,-1.3162374504950836,34687600.0,29.205686905352508
DLR,164.4662338256836,169.18959103462063,1.693025378998101,11.697752177541194,53.58539958119416,2.8709367210811187,-2692900.0,54.39654452752099
DLTR,88.16555011749267,97.77562169537063,-4.243831584705504,27.932219964574564,45.816657371428356,-2.433144753047678,37436900.0,34.758843561830815
DOC,18.21031145095825,18.049740815345686,0.2892316735355678,17.135433506462604,51.77360787981955,8.425685005631944,-49003600.0,57.51590840848634
DOV,180.60390586853026,176.1129797619676,-3.12827648600026,8.309871365616823,43.28039808292757,-7.561277792252641,-22704000.0,35.67179783396511
DOW,29.716922683715822,25.74136176704326,-0.35965323217422807,10.868999558298924,42.75058294579232,-17.650461238068726,-332687300.0,41.57416881940512
DPZ,453.02964523315427,447.4208110499153,-9.166472957610551,13.647888802550328,43.14749019780098,-12.345039665595458,-13442400.0,23.663634800041667
DRI,199.73324516296387,201.32985011247234,-4.084993051652162,14.722254506556567,44.15269969085641,-13.3057185173596,25170400.0,49.05622723133944
DTE,131.1006407546997,135.49420230506604,1.3429264720664094,9.732680387519865,54.28220413464287,4.678712276505315,73750300.0,59.07539088492384
DUK,116.24246868133545,120.15251477227106,0.7864699998055897,12.220911782525725,54.86176680632424,7.300255870518058,40070000.0,43.03117625213868
DVA,144.88315006256104,137.24026546373403,-1.6004991208386627,11.84412240433882,44.48592499817614,-5.974262472961367,-11907200.0,44.1997452090503
DVN,33.31659610748291,33.929026066900484,0.08445457398944711,15.239930486949772,50.39403038787853,11.856969497312031,-30664400.0,50.507826096553046
DXCM,79.22484994888306,76.52476584005458,-2.643436285096172,17.65442474922122,44.33791754394186,-20.383580715396466,-33876000.0,28.704473096625826
EA,151.23335731506347,167.85694045820202,8.54495789160103,26.025812426807324,64.99194231790017,37.284709856547416,92806400.0,49.369176891821866
EBAY,75.23633367538451,85.21595418095777,-0.08119663089361495,21.379503705717596,54.64213022273158,21.310267903902425,17670100.0,49.18694115320387
ECL,258.2095629119873,267.8757600321595,1.4616205185624835,8.662115838233436,52.00204949550474,3.286860791478907,24397900.0,52.39868231322175
ED,99.73545471191406,100.00424879310167,0.37686566751544603,8.226027425590898,50.6066278303493,-2.1440955197420397,-3025400.0,62.211635530215716
EFX,251.28461112976075,250.73090938172015,-3.82909189101062,10.309813647936846,45.80448350256424,-10.590847931811142,-13097200.0,51.89426824491265
EG,344.483094329834,343.129783738338,5.044307937478322,12.423152692057165,51.72864113174398,0.008528680312092085,-1553100.0,69.32117437089666
EIX,54.423988552093505,54.18106711015022,-0.12837358190133585,7.855457362151615,48.461868232210264,-1.232592150849099,-32815000.0,45.676887565491
EL,75.4138193511963,83.9795050112459,1.0949572345559915,11.431331554702764,55.35587664649837,41.5302546348989,-10591300.0,47.22896852685857
ELV,366.62927795410155,335.6818921102813,12.23561177278549,14.186730608579524,52.137912404469176,-4.078619017687313,-2094600.0,68.10431961581304
EME,499.9861671447754,583.4582873016371,15.327121709279709,18.88654826167304,61.73040119219828,45.061409142909305,25043600.0,35.802934362551404
EMN,78.73115114212037,70.33905564501359,-1.181194072885738,15.994381004731904,42.19505160308914,-20.543883606028256,-48919100.0,35.94564218777658
EMR,123.6496586227417,130.4326236891308,-0.20948663575885007,14.792042953334857,51.408598841107036,11.096146410619934,52497400.0,56.741497666964655
EOG,119.0789973449707,117.39519473024741,-2.2738026320156735,7.036017923572838,46.32116072309463,1.3527422163587488,-8441800.0,43.37978213600769
EPAM,184.24885009765626,165.96890758334402,-2.9881717393895713,9.89438958406548,45.05131106172243,-11.75401737398014,12864100.0,44.920162900279045
EQIX,835.5813052368164,800.7489652228853,3.419526222423883,13.769971165015107,50.455859746587606,-8.672602999409506,1440200.0,57.48198451415701
EQR,66.76175733566284,65.18641174976133,-0.578025618559515,9.1805601910389,45.45059457790936,-9.52228399720899,1879500.0,44.7603672458559
EQT,52.26939151763916,52.887321299926114,1.2856337211978683,12.912527763002787,52.62135924416872,-2.773763719065203,212416500.0,60.32908718735369
ERIE,370.52900985717775,345.8695158716487,-4.666591812326544,15.431282257146478,44.06037700754563,-10.16745860929843,2226900.0,37.873410539359206
ES,61.36313869476319,65.04112766078451,2.27246411098173,15.594926807404947,59.541720019399634,12.77391344758776,133204200.0,75.6722820622842
ESS,275.2822583007812,268.61022139112447,-0.5307643270092512,7.407446090320204,46.95346096423621,-7.274675840140454,5948300.0,60.472147638532206
ETN,328.6979981994629,353.53329145113366,4.361316237332915,9.608703238652572,55.14388750410962,18.637800650869487,9783200.0,62.46978020011841
ETR,83.65732028961182,87.48173145068763,2.011989215426979,21.477873962025036,59.30280802651029,15.775111247744643,118888500.0,53.24370203803669
EVRG,67.10089975357056,70.67922240786552,1.5354859012325335,14.431994545031271,60.95369100523623,16.395164347659154,112277200.0,65.46323810315447
EW,74.88994998931885,76.81856439239061,-0.5599242048454158,12.781329569525566,48.49269804833647,-3.725987310587575,18167200.0,41.36710176298398
EXC,42.76234197616577,43.76512797671934,0.706207253580871,9.958822430672354,57.4015036453519,7.502842335292215,124138000.0,56.49730968116254
EXE,103.39722202301026,102.32581899035458,2.759486839177356,16.017408732381597,52.537707941698486,-9.79513296716762,38166600.0,66.96302236944736
EXPD,115.01309295654296,118.48024873511396,-0.10002301737975472,12.977727440906481,48.737191219615255,4.504992516387829,-17926700.0,39.0123605696669
EXPE,182.7785038757324,198.42505592686484,1.2130364368218522,27.971685725377466,56.20273857749041,29.93925378340123,36504100.0,48.43413645342298
EXR,143.85730644226075,142.68150576965317,0.3011468669980104,9.004677906093143,49.84692093164229,-4.401263259674448,-1565000.0,50.218149263135125
F,10.319170985221863,11.236119404683917,0.10824502258704527,19.451241606556014,52.24235607842623,16.777879784468897,932116200.0,46.8819914521361
FANG,145.90544372558594,143.3043335218311,1.5817891933923818,8.1233046618459,49.88228659848713,5.565550699282151,24718100.0,46.28110666588101
FAST,41.644462242126465,45.777094888006864,-0.1684704729642803,14.99184226733997,53.20037391159015,14.71672298161366,106728000.0,39.12796271548636
FCX,39.752570686340334,41.87595188231614,-0.6338289875243319,11.688823843654076,51.390941014854164,8.226256121858256,-20089800.0,52.39995770453459
FDS,419.57368560791014,372.89308062979813,-21.427721971515098,45.77643066570964,33.56066662568673,-37.8151655412662,-8378300.0,27.965177413623437
FDX,234.9347702026367,231.23065983487058,3.549345910145149,14.493670161072352,51.68491305955277,10.174258261775538,-4957500.0,52.95473331446872
